이승훈,SCIENCEON,성균관학교 디자인대학원,KCI,성균관학교 디자인대학원
이승훈,SCIENCEON,장명초등학교,KCI,장명초등학교
반영환,SCIENCEON,국민대학교,KCI,국민대학교
윤택남,DBPIA,춘천교육대학교 영어교육과
윤택남,SCIENCEON,춘천교육대학교
이정교,SCIENCEON,홍익대학교
이정교,DBPIA,홍익대학교 산업디자인학과
이정재,SCIENCEON,숭실사이버대학교,KCI,숭실사이버대학교
이정재,DBPIA,숭실사이버대학교 Department of Business Administration
윤여항,SCIENCEON,홍익대학교,KCI,홍익대학교
정다희,DBPIA,한국디자인문화학회
정다희,SCIENCEON,한양대학교
변현진,SCIENCEON,전남대학교
이현수,DBPIA,연세대학교 실내건축학과
이현수,SCIENCEON,연세대학교
임정섭,SCIENCEON,서울대학교
한혜련,DBPIA,한성대학교 일반대학원 인테리어디자인
한혜련,SCIENCEON,한성대학교
한정엽,SCIENCEON,홍익대학교
김장수,DBPIA,한국디자인지식산업포럼
김장수,SCIENCEON,사한국디자인지식산업포럼
김장수,KCI,(사)한국디자인지식산업포럼
김철수,DBPIA,부경대학교 산업디자인학과
김철수,KCI,부경대학교,SCIENCEON,부경대학교
이돈일,SCIENCEON,영남대학교
김정열,SCIENCEON,총신대학교
구유리,KCI,홍익대학교,SCIENCEON,홍익대학교
구유리,DBPIA,홍익대학교 디자인콘텐츠대학원
고정훈,SCIENCEON,동방문화대학원대학교
김은영,DBPIA,전주비전대학교 미용건강과
김은영,KCI,홍익대학교,SCIENCEON,홍익대학교
김종기,KCI,동명대학교,SCIENCEON,동명대학교
김진수,KCI,가천대학교,SCIENCEON,가천대학교
김승인,SCIENCEON,홍익대학교,KCI,홍익대학교
서영배,SCIENCEON,대전대학교
김원석,SCIENCEON,공주대학교
조윤진,SCIENCEON,경남과학기술대학교
박남춘,KCI,서울여자대학교,SCIENCEON,서울여자대학교
박남춘,DBPIA,서울여자대학교 산업디자인학과
한소원,SCIENCEON,서울대학교
한소원,DBPIA,Seoul National University 심리학과
Kim^ Seung-In,SCIENCEON,홍익대학교
서영애,SCIENCEON,기술사사무소 이수
나정조,SCIENCEON,건국대학교
김성달,SCIENCEON,건국대학교
신완선,KCI,성균관대학교,SCIENCEON,성균관대학교
유훈식,SCIENCEON,서울미디어대학원대학교
주다영,SCIENCEON,국민대학교
주다영,SCIENCEON,연세대학교
주다영,DBPIA,연세대학교 글로벌융합기술원 기술과디자인연구센터
하광수,KCI,한밭대학교,SCIENCEON,한밭대학교
Choi^ Myung-Ryul,SCIENCEON,한양대학교
이주용,NTIS,강원대학교
이주용,SCIENCEON,경북대학교
최종훈,KCI,이화여자대학교,SCIENCEON,이화여자대학교
최종훈,DBPIA,이화여자대학교 디자인대학원 UX디자인
최종훈,NTIS,중앙대학교
신경식,SCIENCEON,이화여자대학교
남원석,KCI,국민대학교,SCIENCEON,국민대학교
김세화,SCIENCEON,동서대학교
최재붕,KCI,성균관대학교,SCIENCEON,성균관대학교
차경진,SCIENCEON,한양대학교
손지연,SCIENCEON,지능.제조융합연구실
지성운,DBPIA,명지대학교 건축학과
지성운,SCIENCEON,명지대학교
Joo^ Jaewoo,SCIENCEON,국민대학교
이영주,SCIENCEON,성신여자대학교
이영주,DBPIA,경성대학교 패션디자인학과
이완복,SCIENCEON,공주대학교
이현동,SCIENCEON,동서대학교
김재엽,SCIENCEON,홍익대학교,KCI,홍익대학교
김재엽,DBPIA,서울대학교 공학전문대학원
홍기형,SCIENCEON,성신여자대학교
Park^ Gooman,SCIENCEON,서울과학기술대학교
김진영,SCIENCEON,홍익대학교
오세종,SCIENCEON,한국외국어대학교
정두희,KCI,한동대학교,SCIENCEON,한동대학교
정두희,DBPIA,Handong Global University ICT창업학부
Lee^ Sang-Gon,SCIENCEON,동서대학교
유원상,SCIENCEON,선문대학교
천하봉,KCI,숙명여자대학교
이상식,KCI,경성대학교
이상식,DBPIA,경성대학교 경영학과
임경란,KCI,숭실대학교
차상육,KCI,경북대학교
최성운,KCI,대진대학교
김곡미,KCI,연암대학교
강태임,DBPIA,서울과학기술대학교 나노IT디자인융합대학원 IT디자인융합
강태임,KCI,서울과학기술대학교
김미숙,KCI,대진대학교
채행석,KCI,연세대학교
권예은,KCI,홍익대학교
조재경,DBPIA,이화여자대학교 디자인학부
조재경,KCI,이화여자대학교
김성국,KCI,이화여자대학교
Sowon Hahn,KCI,서울대학교
공회정,KCI,서울과학기술대학교
김헌,DBPIA,한양대학교 디자인대학 엔터테인먼트디자인학과
김헌,DBPIA,서울과학기술대학교 기계시스템디자인공학과
김헌,KCI,한양대학교
이성칠,DBPIA,구미시 정책기획실
이성칠,KCI,구미시청
송유미,KCI,이화여자대학교
홍승완,KCI,안양대학교
홍승완,NTIS,인하대학교
임창호,KCI,고신대학교
최준호,DBPIA,연세대학교 정보대학원 UX트랙
최준호,KCI,연세대학교
국연호,KCI,(주)인스턴
이연준,KCI,홍익대학교
정지훈,KCI,고려대학교
이희정,KCI,차의과학대학교
장미경,KCI,연세대학교
유보라,KCI,닛산 크리에이티브 박스
정령,KCI,국민대학교
황민철,KCI,상명대학교
이수진,KCI,남서울대학교
김진석,KCI,상지대학교
김태진,KCI,배재대학교
장예빛,DBPIA,아주대학교 대학원 디지털휴머니티
장예빛,KCI,아주대학교
이양숙,KCI,비트윈랩
한애라,KCI,성균관대학교
민춘기,KCI,전남대학교
강연아,DBPIA,연세대학교,KCI,연세대학교
조한혁,DBPIA,서울대학교,KCI,서울대학교
한아름,KCI,중앙대학교
신영선,KCI,이화여자대학교
고은희,KCI,순천향대학교
장희은,KCI,대구가톨릭대학교
최정윤,KCI,건양대학교
이진영,DBPIA,전주대학교 문화융합대학 산업디자인학과
이진영,KCI,전주대학교
이하진,DBPIA,국립한밭대학교 대학원 회계학과
이하진,KCI,한밭대학교
이성혜,DBPIA,KAIST 과학영재교육연구원
이성혜,KCI,한국과학기술원
Cha^ Kyung Jin,KCI,한양대학교
손승남,KCI,순천대학교
조희승,DBPIA,전북대학교 IT정보공학과
조희승,KCI,충북대학교
김민지,KCI,경북대학교
김민지,NTIS,동서대학교
남궁기찬,KCI,국민대학교
김성운,KCI,삼육대학교
권규현,KCI,한양대학교
전수진,DBPIA,연세대핛교
전수진,KCI,연세대학교
전수진,DBPIA,연세대학교 커뮤니케이션대학원
김아영,KCI,이화여자대학교
김소라,KCI,서울여자대학교
이기동,KCI,한국능률협회컨설팅
신경아,KCI,한양대학교
차현지,KCI,한남대학교
차현지,DBPIA,한남대학교 미술학과
김지영,DBPIA,한국디자인문화학회
김지영,KCI,한양대학교
배선아,KCI,전주교육대학교
이상원,DBPIA,Yonsei University Department of Human Environment and Design
이상원,NTIS,성균관대학교,KCI,성균관대학교
조소영,KCI,부산대학교
김원섭,KCI,서울과학기술대학교
나성진,KCI,서브디비전
이연도,KCI,중앙대학교
박윤수,DBPIA,중앙대학교 다빈치교양대학
박윤수,KCI,중앙대학교
권상집,KCI,한성대학교
신창식,KCI,성결대학교
성용준,KCI,고려대학교
김효정,KCI,이화여자대학교
김효정,DBPIA,이화여자대학교 교육대학원 미술교육
김효정,NTIS,우석대학교
양연,KCI,杨娟)(충북대학교 국제경영학과
김원길,KCI,국립중앙박물관
김선영,DBPIA,순천대학교 패션디자인학과
김선영,DBPIA,예술경영지원센터 공연예술학과
김선영,DBPIA,국립암센터 국제암대학원대학교 암관리학과
김선영,KCI,순천대학교
임철일,KCI,서울대학교
조윤오,KCI,동국대학교
김영삼,KCI,청주대학교
김영삼,DBPIA,동의대학교 예술디자인체육대학 디자인조형학과
박세혁,DBPIA,홍익대학교 조형대학 영상 · 애니메이션학부
박세혁,KCI,홍익대학교
정연덕,KCI,건국대학교
조현경,KCI,동아방송예술대학교
조유석,DBPIA,한국디자인문화학회
조유석,KCI,대구대학교
김진우,DBPIA,연세대학교 HCI Lab
김진우,NTIS,이화여자대학교
김진우,KCI,연세대학교
류민형,KCI,충남대학교
박상권,KCI,건국대학교
염미선,KCI,성신여자대학교
김주연,KCI,홍익대학교
김주연,NTIS,에이존테크(주)
남윤진,KCI,이화여자대학교
주재우,KCI,국민대학교
노은영,KCI,서경대학교
최윤미,KCI,충남대학교
구덕회,KCI,서울교육대학교
임상욱,DBPIA,육군
임상욱,KCI,국방정신전력원
최근하,KCI,육군미래혁신연구센터
정의철,DBPIA,서울대학교 공업디자인
정의철,KCI,서울대학교
김보섭,KCI,고려대학교
강민정,DBPIA,홍익대학교 조형대학
강민정,KCI,홍익대학교
홍성수,KCI,한국공학대학교 디자인공학부
최웅,KCI,서울과학기술대학교
최웅,DBPIA,서울대학교 디자인학부
김기범,NTIS,한양대학교(ERICA캠퍼스)
김기범,KCI,전남대학교
서홍석,KCI,한국교원대학교
조한상,KCI,청주대학교
이상곤,KCI,동서대학교
이길옥,KCI,홍익대학교
이윤경,KCI,서울대학교
최용순,DBPIA,서강대학교 아트&테크놀로지
최용순,KCI,서강대학교
안상우,KCI,한국한의학연구원
정재희,DBPIA,홍익대학교 디자인콘텐츠대학원 서비스디자인
정재희,KCI,홍익대학교
고현진,KCI,건국대학교
장호종,NTIS,한국과학기술원
임남균,NTIS,목포해양대학교
김채연,NTIS,고려대학교
임종수,NTIS,세종대학교
김성호,NTIS,울산과학기술원
홍동식,NTIS,부경대학교
홍동식,DBPIA,부경대학교 Dept. Visual Communications Design
이혜주,NTIS,이화여자대학교
손상희,NTIS,인덕대학교
김영학,NTIS,포항공과대학교
오원근,NTIS,순천대학교
김재하,NTIS,한양대학교
SHOAIBMUHAMMAD,NTIS,성균관대학교
김상연,NTIS,한국기술교육대학교
DURAI KARTHIK,NTIS,경희대학교
유효종,NTIS,한림대학교
김일화,NTIS,충북대학교
이진국,DBPIA,연세대학교 실내건축학과
이진국,NTIS,연세대학교
남기영,NTIS,한국과학기술원
김인엽,NTIS,한국과학기술원
황미경,NTIS,경성대학교
황미경,NTIS,동의대학교
정윤우,NTIS,한국과학기술원
오세민,NTIS,부산경상대학교
Mai Hang Nga,NTIS,경북대학교
서지훈,NTIS,인천대학교
이재길,NTIS,성균관대학교
윤현석,NTIS,전남대학교
박낭희,NTIS,충남대학교
정익중,NTIS,이화여자대학교
류한영,DBPIA,이화여자대학교 융합콘텐츠학과
류한영,NTIS,이화여자대학교
황연숙,NTIS,한양대학교
황연숙,DBPIA,한국실내디자인학회 실내건축디자인학과
김영선,NTIS,경희대학교
정정호,NTIS,전남대학교
홍문표,NTIS,고려대학교
지승열,NTIS,한양대학교
박용서,NTIS,경북대학교
박수연,NTIS,성균관대학교(자연과학캠퍼스)
이승민,NTIS,남서울대학교
진승완,NTIS,한양대학교
김상원,NTIS,계명대학교
박은지,NTIS,한국과학기술원
안정용,NTIS,고려대학교
이찬규,NTIS,한양대학교
이병주,NTIS,한국과학기술원
이병주,NTIS,한양대학교(ERICA캠퍼스)
MAIHANGNGA,NTIS,경북대학교
김소연,NTIS,연세대학교
박성준,DBPIA,계명대학교 건축공학과
박성준,NTIS,상명대학교
이현종,NTIS,부산대학교
이현종,NTIS,연세대학교
Chitumalla Srimai,NTIS,부산대학교
임영훈,NTIS,중앙대학교
김태환,NTIS,한양대학교
정경희,NTIS,전남대학교
이연숙,NTIS,연세대학교
임희석,NTIS,고려대학교
이중식,NTIS,서울대학교,DBPIA,서울대학교
김승준,NTIS,광주과학기술원
김태욱,NTIS,광주과학기술원
전문구,NTIS,광주과학기술원
홍진혁,DBPIA,광주과학기술원 컴퓨터과학과
홍진혁,NTIS,광주과학기술원
이승무,NTIS,한국예술종합학교
송종태,NTIS,경북대학교
전준현,NTIS,영남대학교
PAIK JEAN KYUNG,NTIS,을지대학교
김창수,NTIS,충남대학교
이명숙,NTIS,성신여자대학교
정영희,NTIS,전남대학교
홍종찬,NTIS,경상대학교
고기성,NTIS,중앙대학교
심동환,NTIS,충남대학교
김태령,NTIS,태림환경 (주)
김건하,NTIS,이화여자대학교
이학,NTIS,경북대학교
이승룡,NTIS,경희대학교
최홍수,NTIS,(재)대구경북과학기술원
최홍수,NTIS,대구경북과학기술원
서효원,NTIS,한국과학기술원
장인섭,NTIS,광주과학기술원
박건우,NTIS,고려대학교
김병희,NTIS,강원대학교
김주용,NTIS,숭실대학교
김성현,NTIS,충북도립대학교
우희철,NTIS,부경대학교
성태현,NTIS,한양대학교
김재경,NTIS,경희대학교
손영아,NTIS,충남대학교
박세현,NTIS,중앙대학교
신동일,NTIS,명지대학교
김한상,NTIS,연세대학교
홍승범,NTIS,한국과학기술원
박종혁,NTIS,연세대학교
이명용,NTIS,성균관대학교
김영춘,NTIS,울산과학기술원
최영진,NTIS,한양대학교
김관명,NTIS,울산과학기술원
김용주,NTIS,충남대학교
최영록,NTIS,울산과학기술원
장영민,NTIS,국민대학교
장민석,NTIS,한국과학기술원
정천기,NTIS,서울대학교
이동희,NTIS,한성대학교
한상묵,NTIS,금오공과대학교
이강윤,NTIS,가천대학교
유창호,NTIS,전북대학교
이말례,NTIS,전북대학교
오유수,NTIS,대구대학교
박현찬,NTIS,전북대학교
이상웅,NTIS,가천대학교
조완섭,NTIS,충북대학교
윤덕용,NTIS,아주대학교
박범,NTIS,(주)휴민텍
이지우,NTIS,서울대학교
이은주,NTIS,서울아산병원
신현진,NTIS,충남대학교
최성환,NTIS,연세대학교
임채승,NTIS,고려대학교
이활,NTIS,서울대학교
이진산,NTIS,경희대학교
박철영,NTIS,성균관대학교
이해국,NTIS,가톨릭대학교
석승혁,NTIS,서울대학교
김영준,NTIS,고려대학교
신주영,NTIS,성균관대학교
지영흔,NTIS,제주대학교
박창해,NTIS,한서대학교
양현모,NTIS,한국교통대학교
송재민,NTIS,성신여자대학교
배선학,NTIS,강원대학교
지인배,NTIS,동국대학교
박기훈,NTIS,경상대학교
천상현,NTIS,홍익대학교
이석원,NTIS,건국대학교
신동우,NTIS,아주대학교
홍대희,NTIS,고려대학교
김형일,NTIS,연세대학교
이창우,NTIS,경희대학교
Khanusman,NTIS,성균관대학교(자연과학캠퍼스)
이상완,NTIS,한국과학기술원
이범선,NTIS,경희대학교
추현승,NTIS,성균관대학교
설상훈,NTIS,고려대학교
정태경,NTIS,서울여자대학교
이정우,NTIS,연세대학교
김동현,NTIS,경북대학교
임태호,NTIS,한양대학교
임태호,NTIS,주식회사 코드스테리
최지웅,NTIS,대구경북과학기술원
현경훈,NTIS,한양대학교
현경훈,DBPIA,한양대학교 생활과학대학 실내건축디자인학과
손정우,NTIS,가톨릭관동대학교
최재영,NTIS,숭실대학교
김호원,NTIS,부산대학교
정지범,NTIS,울산과학기술원
김주현,NTIS,경상대학교
정은희,NTIS,강릉원주대학교
BAIG MOHAMMAD HASSAN,NTIS,영남대학교
고민삼,NTIS,한양대학교(ERICA캠퍼스)
고민삼,DBPIA,한양대학교
한재권,NTIS,한양대학교(ERICA캠퍼스)
안정호,NTIS,서울대학교
이민호,NTIS,경북대학교
박태주,NTIS,한양대학교
정선태,NTIS,숭실대학교
이영기,NTIS,서울대학교
강홍규,NTIS,광주과학기술원
방진호,NTIS,한양대학교(ERICA캠퍼스)
박용완,NTIS,영남대학교
백성욱,NTIS,세종대학교
김종환,NTIS,한국과학기술원
정재승,NTIS,한국과학기술원
곽지현,NTIS,고려대학교
임기택,NTIS,부경대학교
최선,NTIS,이화여자대학교
남유진,NTIS,부산대학교
임창환,NTIS,한양대학교
주상우,NTIS,영남대학교
김보형,NTIS,한국외국어대학교
김종락,NTIS,서강대학교
유기준,NTIS,연세대학교
유휘동,NTIS,연세대학교
김광수,NTIS,성균관대학교
전주현,NTIS,한림대학교
김현식,NTIS,한국과학기술원
조은성,NTIS,고려대학교
JINAIHUA,NTIS,고려대학교
정세은,NTIS,인하대학교
이규언,NTIS,서울대학교
김휘,NTIS,고려대학교
양황규,NTIS,동서대학교
차승현,NTIS,한양대학교
권순철,NTIS,광운대학교
이상욱,NTIS,서강대학교
성유섭,NTIS,서울아산병원
성미영,NTIS,인천대학교
배유석,NTIS,한국공학대학교 산학협력단
배유석,NTIS,한국산업기술대학교
송준화,NTIS,한국과학기술원
고중혁,NTIS,중앙대학교
이슬찬,NTIS,경상대학교
황동훈,NTIS,아주대학교
배혜윤,NTIS,한국해양대학교
이지항,NTIS,상명대학교
백윤흥,NTIS,서울대학교
마승범,NTIS,홍익대학교
홍세준,NTIS,고려대학교
김미래,NTIS,부산대학교
이준구,NTIS,한국과학기술원
임윤경,NTIS,한국과학기술원
유승현,NTIS,연세대학교
황인석,NTIS,포항공과대학교
이준석,NTIS,서울대학교
김호경,NTIS,부산대학교
최영운,NTIS,고려대학교
한정우,NTIS,포항공과대학교
김지한,NTIS,한국과학기술원
양창덕,NTIS,울산과학기술원
권장혁,NTIS,경희대학교
송민석,NTIS,포항공과대학교
이향원,NTIS,건국대학교
윤성호,NTIS,중앙대학교
신명훈,NTIS,한국항공대학교
남택진,NTIS,한국과학기술원
BENNETTCASEYCARROLL,NTIS,한양대학교
조남혁,NTIS,서울대학교
조성현,NTIS,한양대학교
이종환,NTIS,고려대학교
이경우,NTIS,연세대학교
이은상,NTIS,공주대학교
이제승,NTIS,서울대학교
이학연,NTIS,서울과학기술대학교
정진우,DBPIA,상명대학교 School of Computing
정진우,NTIS,서울과학기술대학교
김영민,NTIS,서울시립대학교
박병재,NTIS,한국기술교육대학교
전유창,NTIS,아주대학교
이용진,NTIS,인하대학교
송원준,NTIS,강원대학교
최시영,NTIS,포항공과대학교
김성엽,NTIS,울산과학기술원
예종철,NTIS,한국과학기술원
이의룡,NTIS,중앙대학교
최준,NTIS,고려대학교
강현욱,NTIS,부경대학교
정태선,NTIS,아주대학교
이은호,NTIS,금오공과대학교
태성호,NTIS,한양대학교(ERICA캠퍼스)
남재환,NTIS,가톨릭대학교
동재준,NTIS,연세대학교
김상재,NTIS,제주대학교
김학성,NTIS,한양대학교
이진준,NTIS,한국과학기술원
윤상호,NTIS,한국과학기술원
이탁연,NTIS,한국과학기술원
송상훈,NTIS,(주)넷온
허성필,NTIS,강릉원주대학교
정성태,NTIS,원광대학교
이혁재,NTIS,서울대학교
문미경,NTIS,동서대학교
정회경,NTIS,배재대학교
정일용,NTIS,조선대학교
이승현,NTIS,연세대학교
박준우,NTIS,서강대학교
Casey Bennett,NTIS,한양대학교
윤진환,NTIS,부산대학교
임동선,NTIS,이화여자대학교
Quan Jige,NTIS,서울대학교
최영재,NTIS,광주과학기술원
유희천,NTIS,포항공과대학교
박선영,NTIS,서울과학기술대학교
홍주영,NTIS,충남대학교
원재웅,NTIS,경희대학교
조정완,NTIS,성균관대학교(자연과학캠퍼스)
한성호,NTIS,포항공과대학교
이응혁,NTIS,한국공학대학교 산학협력단
변강일,NTIS,울산과학기술원
원소연,NTIS,성균관대학교(자연과학캠퍼스)
주의종,NTIS,경희대학교
김주섭,NTIS,서강대학교
이상현,NTIS,명지대학교
전일용,NTIS,성균관대학교(자연과학캠퍼스)
김송희,NTIS,서울대학교
홍혜정,NTIS,중앙대학교
권희대,NTIS,인하대학교
이연주,NTIS,분당서울대학교병원
박진석,NTIS,인하대학교
이원진,NTIS,서울대학교
김지항,NTIS,분당서울대학교병원
김세훈,NTIS,서울대학교
배승환,NTIS,인하대학교
구철룡,NTIS,연세대학교
윤희,DBPIA,조선이공대학교 뷰티아트과
최윤영,DBPIA,Yonsei Univ Dept. of Interior Architecture & Built Environment
김철원,DBPIA,경희대학교 호텔관광대학
박성호,DBPIA,호서대학교 첨단미디어
박성호,DBPIA,경기연구원 공감도시연구실
맹형재,DBPIA,건국대학교 예술디자인대학 산업디자인학과
Won Seop Lee,DBPIA,한동대학교 ICT창업학부
Yeoreum Lee,DBPIA,KAIST Department of Industrial Design
조남주,DBPIA,Korea Polytechnic University Department of Design
Kana Iwahori,DBPIA,Masaryk University
정혜욱,DBPIA,홍익대학교 College of Design & Art
고석철,DBPIA,공주대
오준걸,DBPIA,서울과학기술대학교 건축학부 건축학
신윤진,DBPIA,SangMyung University Dept. of Visual Communication Design; College of Design
이충기,DBPIA,경희대학교 관광학과
박명구,DBPIA,한국철도시설공단 건축설비처
Hisayasu IHARA,DBPIA,Kyushu University Faculty of Design
이은정,DBPIA,인제대학교 디자인연구소
김민규,DBPIA,일리노이대학교 화학&생물학
김규정,DBPIA,숭실대학교 일반대학원 미디어학과
김종배,DBPIA,연세대학교 보건과학대학 작업치료학과
송민정,DBPIA,한세대학교 미디어영상학부
Chan-seok Hong,DBPIA,전북대학교 산업디자인학과
조지훈,DBPIA,광주여자대학교 미용과학과
Dooil Kim,DBPIA,씨티이안 디자인사업부
김가은,DBPIA,과학기술정책연구원 혁신성장정책연구본부
임다현,DBPIA,연세대학교
최은미,DBPIA,한국표준협회
최정민,DBPIA,서울과학기술대학교 디자인학과
장한별,DBPIA,한동대학교 콘텐츠융합디자인학부
양인수,DBPIA,대전지방검찰청
강민성,DBPIA,한양대학교
권오성,DBPIA,연세대학교 인문예술대학 디자인예술학부
정선주,DBPIA,동강대학교 뷰티미용학과
오명원,DBPIA,중앙대 실내환경디자인
Kwangyun Wohn,DBPIA,카이스트 문화기술대학원
안병학,DBPIA,홍익대학교
서정호,DBPIA,한국교통대학교 디자인학과
한경식,DBPIA,아주대학교 컴퓨터공학과
정화연,DBPIA,국제대학교 패션디자인과
김정인,DBPIA,우리관리 주거문화연구소
김은화,DBPIA,서경대학교 대학원 미용예술학과
조규진,DBPIA,서울대학교 기계항공공학부
김일태,DBPIA,한국만화애니메이션학회
홍관선,DBPIA,동서대학교 디자인대학원 환경디자인학과
Seonhye Jeong,DBPIA,한국디자인학회
김현정,DBPIA,경성대학교 디자인학부
김현정,DBPIA,시공테크 전시문화기술연구소
서한석,DBPIA,동서대학교 디자인학과
임기호,DBPIA,한국가스공사 가스연구원 LNG기술연구센터
김영근,DBPIA,한동대학교 기계제어공학부
송윤섭,DBPIA,경기대진테크노파크 기술본부
은선덕,DBPIA,국립재활원
Kyu-Bok Lee,DBPIA,Kyungpook National University Department of Prosthodontics; School of Dentistry
우동주,DBPIA,한국생태환경건축학회
전유미,DBPIA,건국대학교 예술디자인대학 리빙디자인학과
정지원,DBPIA,동서대학교 디자인학
이인제,DBPIA,플로리다 대학교 도시계획학과
최훈,DBPIA,동의대학교 전자공학과
박민수,DBPIA,경희대학교
오동우,DBPIA,홍익대학교 영상대학원 인터랙션디자인
정건용,DBPIA,광주대학교 인테리어디자인학과
임호균,DBPIA,연세대학교 실내건축학과
정태종,DBPIA,대한건축학회
구지선,DBPIA,녹색기술센터 정책연구부
이재환,DBPIA,한양대학교 융합산업대학원 산업디자인
강태원,DBPIA,Kangwon National University Department of Mechanical & Biomedical Engineering
남미우,DBPIA,서경대학교 미용예술대학 Beauty Therapy & Make up학과
석재혁,DBPIA,Keimyung University
Chulan Kwak,DBPIA,Sangmyung University
김영인,DBPIA,연세대학교 생활디자인학과
김상규,DBPIA,서울과학기술대 디자인학과
김혜연,DBPIA,Ewha Womans University College of Art & Design
남미경,DBPIA,협성대학교 예술대학 제품디자인학과
전병호,DBPIA,Kongju National University
이민,DBPIA,국민대학교 조형대학 공간디자인학과
김준수,DBPIA,한남대학교 멀티미디어학부 미디어영상
정연찬,DBPIA,서울과학기술대학교 기계시스템디자인공학과
이민화,DBPIA,KCERN 문술미래전략대학원
김현준,DBPIA,강원대 건축학과
장미화,DBPIA,원광보건대학교 미용피부테라피과
한명흠,DBPIA,부천대학교 실내건축디자인학과
Jaeyoung Yun,DBPIA,홍익대학교 시각디자인학과
이지훈,DBPIA,홍익대학교 기계공학과
김은실,DBPIA,광주대학교 문화예술대학 뷰티미용학과
김민경,DBPIA,한동대학교 콘텐츠융합디자인학부
정원도,DBPIA,액센츄어
임혜순,DBPIA,중국연변대학교
Myeongseong Kim,DBPIA,한국디자인학회
오기대,DBPIA,한전 전력연구원
정채환,DBPIA,한국생산기술연구원 광에너지융합그룹
Younsook Shin,DBPIA,전남대학교 의류학과/생활과학연구소
임대진,DBPIA,숭실사이버대학교 인문예술학부 뷰티미용예술학과
김은주,DBPIA,한국전통문화전당
김영일,DBPIA,서울과학기술대학교 나노IT디자인융합대학원 디자인기술융합
정동환,DBPIA,동국대학교 영상문화콘텐츠연구원
이성근,DBPIA,Columbia University
정용진,DBPIA,청운대학교 융합기술경영학부
장닝,DBPIA,Pukyong National University 마린용합디자인학과
오상은,DBPIA,연세대학교 생활디자인학과
장혜진,DBPIA,서울여자대학교 시각정보디자인학과
이은실,DBPIA,서울과학기술대학교 시각디자인학과
김은정,DBPIA,전남대학교 의류학과
곽소나,DBPIA,이화여자대학교 Department of Industrial Design
김상권,DBPIA,계원예술대학교 산업디자인과
Joon-Hwan Kim,DBPIA,성결대학교 파이데이아학부
장선희,DBPIA,성신여자대학교 산업디자인과
권민지,DBPIA,서울기술연구원
우탁,DBPIA,경희대학교 예술디자인대학 디지털콘텐츠학과
안종숙,DBPIA,호서대학교 벤처전문대학원 벤처경영학과
조정형,DBPIA,부경대학교 산업디자인학과
Jintaek Im,DBPIA,한국국제대 무인항공학과
이현진,DBPIA,건양대 Dept. of Medical Space Design & Management
이현진,DBPIA,연세대학교
문재호,DBPIA,세명대학교 산업디자인학과
Seong Yeon Park,DBPIA,계명대학교 미래산업사용성평가센터
유영선,DBPIA,경희대학교 의상학과
