방대혁,SCIENCEON,다사랑병원,KCI,다사랑병원
김홍익,KCI,CJ 헬로비전
Yoon^ Sung-Ho,SCIENCEON,금오공과대학교
이정현,KCI,단국대학교,SCIENCEON,단국대학교
김종우,KCI,제주대학교,SCIENCEON,제주대학교
박미숙,SCIENCEON,김해대학교,KCI,김해대학교
이재우,SCIENCEON,건국대학교,KCI,건국대학교
유석호,SCIENCEON,공주대학교,KCI,공주대학교
김영환,KCI,청주대학교,SCIENCEON,청주대학교
김영환,KCI,부산대학교
한동호,KCI,경성대학교,SCIENCEON,경성대학교,NTIS,경성대학교
Lee^ Young-Suk,SCIENCEON,동국대학교
김은석,SCIENCEON,동신대학교,KCI,동신대학교
김충유,SCIENCEON,부산가톨릭대학교,KCI,부산가톨릭대학교
이준,NTIS,호서대학교,SCIENCEON,호서대학교,KCI,호서대학교
김덕희,SCIENCEON,그룹엠코리아,KCI,그룹엠코리아
허완규,SCIENCEON,울산과학기술원,KCI,울산과학기술원
김선욱,KCI,단국대학교,SCIENCEON,단국대학교
유영,SCIENCEON,고려대학교
이용진,KCI,한국교원대학교,SCIENCEON,한국교원대학교
이용진,SCIENCEON,인하대학교
이학표,SCIENCEON,LIG넥스원(주) 해양1연구소,KCI,LIG넥스원(주) 해양1연구소
윤준희,SCIENCEON,한국건설기술연구원 미래융합연구본부,KCI,한국건설기술연구원 미래융합연구본부
윤준희,KCI,한국건설기술연구원
박영일,SCIENCEON,이화여자대학교,KCI,이화여자대학교
김성관,SCIENCEON,공주대학교
김성관,KCI,포스컨트롤
윤일수,SCIENCEON,아주대학교,KCI,아주대학교
이지은,KCI,한성대학교,SCIENCEON,한성대학교,NTIS,한성대학교
이지은,NTIS,조선대학교
안영중,KCI,한국해양수산연수원,SCIENCEON,한국해양수산연수원
김진덕,SCIENCEON,동의대학교,KCI,동의대학교
김재웅,SCIENCEON,중앙대학교,NTIS,중앙대학교,KCI,중앙대학교
김재웅,KCI,국립문화재연구소
정원기,SCIENCEON,울산과학기술원,NTIS,울산과학기술원,KCI,울산과학기술원
정원기,NTIS,고려대학교
천권수,SCIENCEON,대구가톨릭대학교,KCI,대구가톨릭대학교
이현정,KCI,고려대학교
이현정,NTIS,호남대학교,KCI,호남대학교
이현정,SCIENCEON,중앙대학교,KCI,중앙대학교
한다성,KCI,한동대학교,SCIENCEON,한동대학교
이택희,SCIENCEON,한국산업기술대학교,KCI,한국산업기술대학교,NTIS,한국산업기술대학교
이창조,SCIENCEON,우송대학교,KCI,우송대학교
유병현,KCI,한국과학기술연구원
유병현,SCIENCEON,한국과학기술연구원 영상미디어연구단
유병현,KCI,한국과학기술연구원 영상미디어연구단 선임연구원
이주연,SCIENCEON,아주대학교,KCI,아주대학교
최은영,KCI,서울디지털대학교,SCIENCEON,서울디지털대학교
장문영,SCIENCEON,인제대학교,KCI,인제대학교
박준혁,SCIENCEON,제주대학교,KCI,제주대학교
김회동,KCI,육군사관학교,SCIENCEON,육군사관학교
이영숙,SCIENCEON,호원대학교,KCI,호원대학교
이영숙,KCI,동국대학교
김동욱,KCI,광운대학교,NTIS,광운대학교,SCIENCEON,광운대학교
이정렬,KCI,(사)한국선급 기술본부 연구소 ICT센터,SCIENCEON,(사)한국선급 기술본부 연구소 ICT센터
정지연,KCI,호원대학교,SCIENCEON,호원대학교
정지연,KCI,홍익대학교
홍민,NTIS,순천향대학교,KCI,순천향대학교,SCIENCEON,순천향대학교
채영호,KCI,중앙대학교,NTIS,중앙대학교,SCIENCEON,중앙대학교
김승인,KCI,홍익대학교,SCIENCEON,홍익대학교
이준상,KCI,동의대학교,SCIENCEON,동의대학교
전재훈,KCI,서울대학교,SCIENCEON,서울대학교
박민철,KCI,부산가톨릭대학교,SCIENCEON,부산가톨릭대학교
박민철,KCI,부산가톨릭 대학교 보건과학대학 물리치료학과,SCIENCEON,부산가톨릭 대학교 보건과학대학 물리치료학과
박민철,NTIS,한국과학기술원
한동숭,NTIS,전주대학교,KCI,전주대학교,SCIENCEON,전주대학교
성현승,SCIENCEON,국방과학연구소,KCI,국방과학연구소
신승기,KCI,한국정보교육학회
신승기,SCIENCEON,대구교육대학교
김새론,KCI,스튜디오 코인,SCIENCEON,스튜디오 코인
최상일,SCIENCEON,단국대학교,KCI,단국대학교
최홍섭,SCIENCEON,대진대학교,KCI,대진대학교
박진완,NTIS,중앙대학교,SCIENCEON,중앙대학교,KCI,중앙대학교
김휘용,SCIENCEON,한국전자통신연구원
신정훈,KCI,대구가톨릭대학교,SCIENCEON,대구가톨릭대학교
정상권,SCIENCEON,(주)조이펀
이대웅,SCIENCEON,상명대학교,KCI,상명대학교
박우출,KCI,전자부품연구원
박우출,SCIENCEON,전자부품연구원 연구원
박미현,KCI,포항대학교,SCIENCEON,포항대학교
임춘성,SCIENCEON,연세대학교,KCI,연세대학교
최재혁,KCI,한국해양대학교,SCIENCEON,한국해양대학교
최재혁,NTIS,성균관대학교
이원우,NTIS,육군사관학교,KCI,육군사관학교,SCIENCEON,육군사관학교
이원우,KCI,ALLIANCE MANCHESTER BUSINESS SCHOOL; UNIVERSITY OF MANCHESTER
홍성태,KCI,㈜애드에이블
홍성태,SCIENCEON,단국대학교,KCI,단국대학교
김희수,SCIENCEON,공주대학교,KCI,공주대학교
장윤,KCI,세종대학교,SCIENCEON,세종대학교
김환,SCIENCEON,대구대학교
방건준,KCI,금오공과대학교,SCIENCEON,금오공과대학교
최승호,SCIENCEON,서울과학기술대학교,KCI,서울과학기술대학교
장석주,SCIENCEON,호남대학교,KCI,호남대학교
이윤정,SCIENCEON,고려대학교,KCI,고려대학교
이윤정,KCI,호서대학교,SCIENCEON,호서대학교
정종문,SCIENCEON,연세대학교,NTIS,연세대학교,KCI,연세대학교
문상현,KCI,바른움직임연구소,SCIENCEON,바른움직임연구소
변현수,SCIENCEON,한국교통대학교,KCI,한국교통대학교
김혜영,NTIS,계명대학교,KCI,계명대학교,SCIENCEON,계명대학교
김민철,KCI,제주대학교,SCIENCEON,제주대학교
김가은,KCI,상명대학교,SCIENCEON,상명대학교
김가은,NTIS,계명대학교
서화정,KCI,한성대학교,SCIENCEON,한성대학교
송진웅,SCIENCEON,서울대학교,KCI,서울대학교
노혜란,SCIENCEON,서원대학교,KCI,서원대학교
이태희,NTIS,순천향대학교,SCIENCEON,순천향대학교,KCI,순천향대학교
위민영,KCI,이화여자대학교,SCIENCEON,이화여자대학교
오규환,SCIENCEON,아주대학교,KCI,아주대학교
주교영,SCIENCEON,단국대학교,KCI,단국대학교
조재현,SCIENCEON,대진대학교,KCI,대진대학교
허상현,KCI,동국대학교,SCIENCEON,동국대학교
최명걸,NTIS,가톨릭대학교,SCIENCEON,가톨릭대학교,KCI,가톨릭대학교
박찬국,KCI,고등기술연구원연구조합
박찬국,NTIS,서울대학교
박찬국,SCIENCEON,고등기술연구원 플랜트엔지니어링 본부
김외남,SCIENCEON,영남외국어대학
김외남,KCI,영남외국어대학교
임현균,KCI,한국표준과학연구원
임현균,SCIENCEON,한국표준과학연구원 의료융합표준센터
한광희,SCIENCEON,연세대학교,KCI,연세대학교
한광희,KCI,한신대학교
설현주,SCIENCEON,충남대학교,KCI,충남대학교
박상진,SCIENCEON,한국과학기술정보연구원 가상설계센터
박상진,KCI,한국과학기술원
이현창,KCI,원광대학교,SCIENCEON,원광대학교
김계영,KCI,숭실대학교,SCIENCEON,숭실대학교
윤태수,KCI,동서대학교,SCIENCEON,동서대학교
유갑상,KCI,청운대학교,SCIENCEON,청운대학교
Moon^ Jong-Hoon,SCIENCEON,국립재활원 재활연구소 건강보건연구과
이동화,NTIS,대구대학교,KCI,대구대학교,SCIENCEON,대구대학교
이우숙,SCIENCEON,대구과학대학교,KCI,대구과학대학교
유정민,NTIS,한국전통문화대학교,KCI,한국전통문화대학교
유정민,SCIENCEON,덕성여자대학교
추호정,NTIS,서울대학교,SCIENCEON,서울대학교
김선규,SCIENCEON,한국소방안전원 감사실
김선규,KCI,한국소방안전원
Jeon^ Min-Jae,SCIENCEON,국립재활원 재활연구소 건강보건연구과
Cho^ Wan-Ho.,SCIENCEON,DIVISION OF PHYSICAL METROLOGY; KOREA RESEARCH INSTITUTE OF STANDARDS AND SCIENCE
권미정,KCI,부산대학교,SCIENCEON,부산대학교
김진서,SCIENCEON,감성상호작용연구실
이기준,KCI,부산대학교,SCIENCEON,부산대학교
구정화,KCI,한남대학교,SCIENCEON,한남대학교
정은경,KCI,이화여자대학교
정은경,KCI,호남대학교,SCIENCEON,호남대학교
김헌,SCIENCEON,서울과학기술대학교,KCI,서울과학기술대학교
김헌,KCI,한양대학교
김국세,SCIENCEON,(주) 유오케이
김국세,KCI,㈜ 유오케이
김국현,KCI,전남대학교,SCIENCEON,전남대학교
김성범,SCIENCEON,금오공과대학교,KCI,금오공과대학교
정성택,SCIENCEON,한국산업기술대학교,KCI,한국산업기술대학교,NTIS,한국산업기술대학교
Chung^ Jean-Hun,SCIENCEON,동국대학교
강형원,NTIS,원광대학교,SCIENCEON,원광대학교,KCI,원광대학교
권순무,KCI,대구보건대학교,SCIENCEON,대구보건대학교
김현정,KCI,한국전통문화대학교
김현정,KCI,경성대학교
김현정,SCIENCEON,건국대학교,KCI,건국대학교
서명배,SCIENCEON,한국건설기술연구원,KCI,한국건설기술연구원
서명배,SCIENCEON,한국건설기술연구원 미래융합연구본부 건설자동화연구센터
서명배,SCIENCEON,한국건설기술연구원 건설자동화연구센터
이진열,SCIENCEON,부산대학교,KCI,부산대학교
안태연,KCI,한국체육대학교,SCIENCEON,한국체육대학교
정혜선,KCI,한림대학교,SCIENCEON,한림대학교
정혜선,KCI,서강대학교
이봉규,KCI,연세대학교,SCIENCEON,연세대학교
홍주희,SCIENCEON,초등음악교육전공
김영철,SCIENCEON,동의대학교,KCI,동의대학교
박용환,KCI,호서대학교,SCIENCEON,호서대학교
윤정식,SCIENCEON,한국기술교육대학교,KCI,한국기술교육대학교
문남미,SCIENCEON,호서대학교
조평곤,KCI,대구가톨릭대학교,SCIENCEON,대구가톨릭대학교
최종근,KCI,서울과학기술대학교,SCIENCEON,서울과학기술대학교
곽윤기,KCI,국방기술품질원 전력지원체계연구센터,SCIENCEON,국방기술품질원 전력지원체계연구센터
김희백,SCIENCEON,서울대학교,KCI,서울대학교
양승경,SCIENCEON,경남대학교,KCI,경남대학교
김원천,SCIENCEON,호서대학교,KCI,호서대학교
안성훈,NTIS,경인교육대학교,KCI,경인교육대학교
안성훈,SCIENCEON,대구대학교,KCI,대구대학교
김경훈,SCIENCEON,김천대학교,NTIS,김천대학교,KCI,김천대학교
김경훈,NTIS,부산대학교
김경훈,KCI,서울 우촌초등학교
한정완,KCI,한양대학교,SCIENCEON,한양대학교
주애란,SCIENCEON,서영대학교,KCI,서영대학교
김수찬,SCIENCEON,한경대학교,KCI,한경대학교
노연숙,SCIENCEON,상명대학교,KCI,상명대학교
신진,KCI,충남대학교,SCIENCEON,충남대학교
김영준,SCIENCEON,이화여자대학교,NTIS,이화여자대학교,KCI,이화여자대학교
김영준,KCI,한국직업능력개발원
김영준,KCI,동국대학교
임인성,SCIENCEON,서강대학교,NTIS,서강대학교,KCI,서강대학교
고혜영,KCI,서울여자대학교,SCIENCEON,서울여자대학교
박상훈,NTIS,동국대학교,KCI,동국대학교,SCIENCEON,동국대학교
정문열,NTIS,서강대학교,KCI,서강대학교,SCIENCEON,서강대학교
김상일,KCI,서울예술대학교,SCIENCEON,서울예술대학교
김성식,KCI,한국교원대학교,SCIENCEON,한국교원대학교
최남기,SCIENCEON,전남대학교,KCI,전남대학교
Lee^ YoungSil,SCIENCEON,동서대학교
최기복,SCIENCEON,조선대학교,KCI,조선대학교
권기현,SCIENCEON,순천향대학교,KCI,순천향대학교
조성현,KCI,남부대학교,SCIENCEON,남부대학교
박경주,KCI,중앙대학교,NTIS,중앙대학교,SCIENCEON,중앙대학교
정연경,SCIENCEON,이화여자대학교,KCI,이화여자대학교
권재성,SCIENCEON,청주대학교,KCI,청주대학교
김수진,KCI,전주대학교,SCIENCEON,전주대학교
여상석,SCIENCEON,단국대학교,KCI,단국대학교,NTIS,단국대학교
이태진,SCIENCEON,한국전자통신연구원 통신미디어연구소 미디어연구본부 미디어부호화연구실
이태진,SCIENCEON,한국전자통신연구원 미디어부호화연구실
이태진,KCI,ETRI
장민혁,KCI,한국전자기술연구원
장민혁,SCIENCEON,한국전자기술연구원 IT융합부품연구센터
정재훈,KCI,가야대학교,SCIENCEON,가야대학교
정재훈,KCI,가천대학교
이형철,NTIS,한양대학교
이형철,SCIENCEON,광운대학교,KCI,광운대학교
Kim^ Soo Kyun,SCIENCEON,제주대학교
김석수,KCI,한남대학교,NTIS,한남대학교,SCIENCEON,한남대학교
박상혁,SCIENCEON,우석대학교,KCI,우석대학교
길준민,SCIENCEON,대구가톨릭대학교,KCI,대구가톨릭대학교
이현민,NTIS,호남대학교,SCIENCEON,호남대학교,KCI,호남대학교
이현민,KCI,양산부산대학교병원
박원주,SCIENCEON,공공안전지능화연구실
Tae^ Hyo-Sik,SCIENCEON,DAWON COMPUTING
양희진,KCI,인천대학교,SCIENCEON,인천대학교
오석희,NTIS,가천대학교,SCIENCEON,가천대학교,KCI,가천대학교
전해찬,KCI,안양대학교,SCIENCEON,안양대학교
배종환,KCI,유토비즈
배종환,SCIENCEON,UTOBIZ CO. LTD.
배종환,KCI,(주)유토비즈
김수형,SCIENCEON,한국전자통신연구원
강석중,KCI,고려대학교,SCIENCEON,고려대학교
주재흠,SCIENCEON,부산가톨릭대학교,KCI,부산가톨릭대학교
문지선,SCIENCEON,중원대학교,KCI,중원대학교
정은영,NTIS,원광대학교
정은영,KCI,국군간호사관학교,SCIENCEON,국군간호사관학교
Paik^ Joon-Ki,SCIENCEON,중앙대학교
심선화,SCIENCEON,전주대학교,KCI,전주대학교
최예림,KCI,서울여자대학교,SCIENCEON,서울여자대학교
Chung^ Donghun,SCIENCEON,광운대학교
전찬준,KCI,조선대학교,SCIENCEON,조선대학교
유종원,KCI,전남대학교,SCIENCEON,전남대학교
Min^ Jun-Sik,SCIENCEON,경동대학교
Lee^ Hyun-Seok,SCIENCEON,동서대학교
한영수,KCI,인하대학교,SCIENCEON,인하대학교
Im^ Hee-Joo,SCIENCEON,단국대학교
이재영,KCI,(주)케이쓰리아이
이재영,SCIENCEON,(주)케이쓰리아이 XR비전기술연구소
박진혁,SCIENCEON,순천향대학교,NTIS,순천향대학교,KCI,순천향대학교
오혜원,SCIENCEON,우석대학교,KCI,우석대학교
김경진,KCI,경일대학교,NTIS,경일대학교,SCIENCEON,경일대학교
정승은,SCIENCEON,한국교통대학교,KCI,한국교통대학교
박희옥,SCIENCEON,계명대학교,KCI,계명대학교,NTIS,계명대학교
이용국,SCIENCEON,동아대학교,KCI,동아대학교
정하형,SCIENCEON,CORESENSE; INC.
정하형,KCI,(주) 코어센스
배경율,SCIENCEON,상명대학교,KCI,상명대학교
김익현,SCIENCEON,육군 교육사령부
김익현,KCI,육군교육사령부
이경훈,NTIS,고려대학교,SCIENCEON,고려대학교,KCI,고려대학교
이경훈,KCI,국민대학교
Jang^ Se-Hyun,SCIENCEON,강원대학교
조옥희,SCIENCEON,상명대학교,KCI,상명대학교
Liu^ Zi-yang,SCIENCEON,경기대학교
Park^ Sung-Jun,SCIENCEON,COMPANY OF DATAREALITY
김종국,SCIENCEON,경성대학교,KCI,경성대학교
권오병,KCI,경희대학교,SCIENCEON,경희대학교
박구만,NTIS,서울과학기술대학교,KCI,서울과학기술대학교,SCIENCEON,서울과학기술대학교
권선영,SCIENCEON,한남대학교,KCI,한남대학교
김동식,NTIS,부산대학교
김동식,SCIENCEON,KCC CORPORATION
김동식,KCI,KCC건설
안태규,SCIENCEON,마산대학교,KCI,마산대학교
이찬식,SCIENCEON,인천대학교
류소영,KCI,고려대학교,SCIENCEON,고려대학교
신준호,SCIENCEON,전남대학교,KCI,전남대학교
서경민,SCIENCEON,한국기술교육대학교,NTIS,한국기술교육대학교,KCI,한국기술교육대학교
김종규,KCI,울산대학교,SCIENCEON,울산대학교
장선희,SCIENCEON,상명대학교,KCI,상명대학교
이영수,NTIS,단국대학교,KCI,단국대학교
이영수,NTIS,순천향대학교,KCI,순천향대학교,SCIENCEON,순천향대학교
현대원,KCI,서강대학교,SCIENCEON,서강대학교,NTIS,서강대학교
유태경,KCI,중앙대학교,SCIENCEON,중앙대학교
오석진,KCI,호남대학교,SCIENCEON,호남대학교
Kim^ Sung-Wan,SCIENCEON,나사렛대학교
이지혜,SCIENCEON,울산과학대학교,KCI,울산과학대학교
이지혜,KCI,한양대학교
이지혜,KCI,알토(Aalto)대학교 Department of Communications and Netw
이지혜,KCI,부산대학교
이동국,KCI,충북교육정책연구소,SCIENCEON,충북교육정책연구소
홍성혁,SCIENCEON,백석대학교,KCI,백석대학교
윤혜영,SCIENCEON,계명대학교,KCI,계명대학교,NTIS,계명대학교
윤혜영,KCI,가톨릭대학교
최성진,SCIENCEON,서울과학기슬대학교 IT정책전문대학원
최성진,KCI,서울과학기술대학교
송창근,NTIS,한림대학교
송창근,KCI,인천대학교,SCIENCEON,인천대학교
정지수,SCIENCEON,연세대학교,KCI,연세대학교
권영성,SCIENCEON,동아대학교,KCI,동아대학교
이희제,SCIENCEON,강원대학교,KCI,강원대학교
오진석,KCI,해양대학교
오진석,SCIENCEON,한국해양대학교
한혜경,SCIENCEON,부경대학교,KCI,부경대학교
이윤호,SCIENCEON,DEFENSE MODELING AND SIMULATION DIVISION; KOREA INSTITUTE FOR DEFENSE ANALYSES
이윤호,KCI,한국국방연구원
황희준,SCIENCEON,한양대학교,KCI,한양대학교
한승조,KCI,국방과학연구소(대전)
한승조,SCIENCEON,국방과학연구소
Park^ Kyoung Shin,SCIENCEON,단국대학교
정병호,SCIENCEON,고려대학교,KCI,고려대학교
이중호,SCIENCEON,계명대학교,KCI,계명대학교
이중호,NTIS,영산대학교,KCI,영산대학교
김현경,KCI,광운대학교,NTIS,광운대학교
김현경,SCIENCEON,전북대학교
박경신,KCI,단국대학교,SCIENCEON,단국대학교,NTIS,단국대학교
이일구,KCI,성신여자대학교,SCIENCEON,성신여자대학교
이면재,SCIENCEON,백석대학교
송정희,SCIENCEON,안산대학교,KCI,안산대학교
김흥태,KCI,서원대학교,SCIENCEON,서원대학교
김흥태,KCI,대진대학교
유인환,KCI,대구교육대학교,SCIENCEON,대구교육대학교
권난주,SCIENCEON,경인교육대학교
김정희,SCIENCEON,가톨릭대학교,NTIS,가톨릭대학교
김정희,KCI,용인대학교
김정희,NTIS,고려대학교
안찬제,KCI,고신대학교,SCIENCEON,고신대학교
구충완,KCI,인천대학교,NTIS,인천대학교,SCIENCEON,인천대학교
이종윤,SCIENCEON,상명대학교,KCI,상명대학교
장영훈,SCIENCEON,북경이공대학교
장영훈,KCI,北京理工大學
김상수,SCIENCEON,용인대학교
고호정,KCI,한국폴리텍대학
고호정,SCIENCEON,한국폴리택대학 정보통신시스템과
정순기,SCIENCEON,경북대학교,KCI,경북대학교,NTIS,경북대학교
김태령,SCIENCEON,인공지능교육연구소
김태령,KCI,경인교육대학교
최유미,KCI,이화여자대학교,SCIENCEON,이화여자대학교
강주영,SCIENCEON,아주대학교,KCI,아주대학교
강형엽,SCIENCEON,경희대학교,NTIS,경희대학교,KCI,경희대학교
차승현,SCIENCEON,한국과학기술원,NTIS,한국과학기술원,KCI,한국과학기술원
전지혜,SCIENCEON,국민대학교,KCI,국민대학교
변혁,SCIENCEON,성균관대학교,NTIS,성균관대학교,KCI,성균관대학교
신춘성,NTIS,전남대학교,SCIENCEON,전남대학교,KCI,전남대학교
송특섭,SCIENCEON,목원대학교,NTIS,목원대학교
김응곤,NTIS,순천대학교,SCIENCEON,순천대학교
이근왕,SCIENCEON,청운대학교
유재근,SCIENCEON,한국전기안전공사 전기안전연구원
채일진,SCIENCEON,동서대학교
이상필,SCIENCEON,GS건설(주)
김은경,SCIENCEON,(재)한국섬유소재연구소
최형환,SCIENCEON,이지스 기술연구소
이강희,SCIENCEON,숭실대학교,NTIS,숭실대학교
이강희,NTIS,동양미래대학교
강성복,SCIENCEON,항로표지기술협회
강동길,SCIENCEON,울산대학교
양현승,NTIS,한국과학기술원,SCIENCEON,한국과학기술원
정현철,SCIENCEON,건국대학교
윤선정,SCIENCEON,동서대학교
김다인,SCIENCEON,동의대학교
성연식,NTIS,동국대학교,SCIENCEON,동국대학교
성연식,SCIENCEON,계명대학교
차무현,SCIENCEON,한국기계연구원 기계시스템안전연구본부
이경창,SCIENCEON,충남대학교
이경창,SCIENCEON,(주)톨레미시스템
이수원,NTIS,경상대학교
이수원,SCIENCEON,숭실대학교
서동만,SCIENCEON,대구가톨릭대학교
허창우,SCIENCEON,목원대학교
송은지,KCI,남서울대학교,SCIENCEON,남서울대학교
이협우,SCIENCEON,한국과학기술원
김광현,SCIENCEON,인천대학교
김용수,SCIENCEON,포스코
김용수,NTIS,한양대학교
김휴찬,SCIENCEON,제주한라대학교
김현빈,SCIENCEON,한국전자통신연구원 차세대콘텐츠연구소 융복합콘텐츠연구부 가상현실연구팁
홍성수,KCI,호서대학교,SCIENCEON,호서대학교
이세훈,SCIENCEON,한국과학기술정보연구원
권순일,SCIENCEON,세종대학교
김영균,SCIENCEON,충북대학교
홍장의,SCIENCEON,충북대학교
김학섭,SCIENCEON,SAMSUNG ELECTRONICS MOBILE DIVISION
임종덕,SCIENCEON,서울과학기술대학교
조경은,SCIENCEON,동국대학교,NTIS,동국대학교
전경구,NTIS,인천대학교,SCIENCEON,인천대학교
박봉성,SCIENCEON,(주)포미트
김상헌,KCI,상명대학교,SCIENCEON,상명대학교
최철영,SCIENCEON,동서대학교
민설희,SCIENCEON,경상대학교
김비,SCIENCEON,삼육대학교
최효승,SCIENCEON,동신대학교
최종명,SCIENCEON,목포대학교
김상욱,SCIENCEON,경북대학교,KCI,경북대학교
김형오,SCIENCEON,한국폴리텍I대학
문두환,SCIENCEON,경북대학교
문현준,SCIENCEON,세종대학교
구기범,SCIENCEON,한국과학기술정보연구원 계산과학플랫폼센터
김희중,KCI,한국과학기술연구원
김희중,SCIENCEON,장안대학교
민연아,SCIENCEON,가천대학교
전채현,SCIENCEON,경운대학교
윤명섭,SCIENCEON,구미대학교
백승재,SCIENCEON,경운대학교
박종요,SCIENCEON,경운대학교
이솔,SCIENCEON,인하공업전문대학
최진원,SCIENCEON,인하공업전문대학
임도균,SCIENCEON,남서울대학교
송승근,SCIENCEON,동서대학교
김용희,SCIENCEON,남서울대학교
오암석,NTIS,동명대학교,KCI,동명대학교,SCIENCEON,동명대학교
박종원,SCIENCEON,부산가톨릭대학교
김상균,SCIENCEON,명지대학교,NTIS,명지대학교
김창헌,SCIENCEON,고려대학교,NTIS,고려대학교
조남익,SCIENCEON,서울대학교
김웅섭,SCIENCEON,동국대학교
김태성,KCI,인천대학교
김태성,SCIENCEON,경희대학교
김응모,SCIENCEON,성균관대학교
박종일,SCIENCEON,한양대학교,NTIS,한양대학교
이화민,SCIENCEON,순천향대학교,NTIS,순천향대학교
김현기,SCIENCEON,안동대학교
안동혁,NTIS,창원대학교
안동혁,SCIENCEON,계명대학교
김은환,SCIENCEON,숭실대학교
김기범,SCIENCEON,계명대학교,NTIS,계명대학교
김기범,NTIS,한양대학교(ERICA캠퍼스)
정진규,SCIENCEON,대경
이해연,SCIENCEON,금오공과대학교
박정민,SCIENCEON,한국과학기술연구원 로봇연구단
박정민,NTIS,한국산업기술대학교
김정호,NTIS,광운대학교
김정호,SCIENCEON,한밭대학교,NTIS,한밭대학교
김동현,SCIENCEON,동서대학교
김동현,NTIS,전주대학교
장종욱,SCIENCEON,동의대학교
이유미,NTIS,서울대학교,SCIENCEON,서울대학교
이강환,SCIENCEON,한국기술교육대학교
허성필,SCIENCEON,경운대학교
서정일,SCIENCEON,한국전자통신연구원
조동식,NTIS,원광대학교,SCIENCEON,원광대학교
조동식,NTIS,울산대학교
캘빈 찬드라,SCIENCEON,남서울대학교
김효남,SCIENCEON,청강문화산업대학교
고일남,SCIENCEON,경운대학교
고병윤,SCIENCEON,경운대학교
강기헌,SCIENCEON,(주)휴먼아이씨티
고정옥,SCIENCEON,동서대학교
최종원,SCIENCEON,한국원자력연구원
방윤경,SCIENCEON,남서울대학교
강민식,NTIS,남서울대학교,KCI,남서울대학교,SCIENCEON,남서울대학교
성경,SCIENCEON,목원대학교
김희철,SCIENCEON,인제대학교
황치곤,SCIENCEON,경민대학교
이영구,SCIENCEON,한국외국어대학교
Kim^ Chang-ki,SCIENCEON,호서대학교
이르판 칸,SCIENCEON,호서대학교
박찬정,SCIENCEON,제주대학교
박창준,SCIENCEON,한국전자통신연구원
장윤호,SCIENCEON,목포해양대학교
김두환,SCIENCEON,경운대학교
노진영,SCIENCEON,경운대학교
이상규,SCIENCEON,경운대학교
오효준,SCIENCEON,경운대학교
윤태진,SCIENCEON,경운대학교
김성현,KCI,탐라대학교
김성현,NTIS,울산대학교
김성현,NTIS,서울과학기술대학교
김성현,SCIENCEON,동서대학교
이동운,SCIENCEON,동서대학교
변수진,SCIENCEON,한국수력원자력 중앙연구원
이상운,SCIENCEON,동아방송예술대학교
이상훈,SCIENCEON,서울시립대학교
이상훈,NTIS,연세대학교
박영규,SCIENCEON,주식회사 지우정보기술
이충호,SCIENCEON,한밭대학교
김귀훈,SCIENCEON,한국교원대학교
이병권,KCI,서원대학교,SCIENCEON,서원대학교
이병권,NTIS,건양대학교
박승배,SCIENCEON,서일대학교
강병근,SCIENCEON,서울과학기술대학교
이의진,SCIENCEON,서울과학기술대학교,NTIS,서울과학기술대학교
조영복,SCIENCEON,대전대학교
박영섭,SCIENCEON,(주)이노시뮬레이션
김대우,SCIENCEON,(주)위치스
이종헌,SCIENCEON,숭실대학교
김민호,KCI,한남대학교
김민호,SCIENCEON,순천향대학교
정재윤,KCI,공주대학교
강응관,KCI,전주대학교
황재호,KCI,수원여자대학교
김이경,KCI,한국과학기술원
신혜원,KCI,고려대학교
김한중,KCI,한경대학교
손범룡,KCI,T&D 커뮤니케이션
이승주,KCI,고려대학교
한길연,KCI,경북대학교
황은주,KCI,건국대학교
정현규,KCI,숙명여자대학교
박상현,KCI,순천대학교
박상현,KCI,건국대학교
최민영,KCI,성신여자대학교
송창순,KCI,전남과학대학교
이훈,KCI,한양대학교
조중빈,KCI,국민대학교
한동균,KCI,홍익대학교
한동균,KCI,원광대학교
한동균,KCI,서울교육대학교
손부경,KCI,홍익대학교
홍룡일,KCI,충남대학교
김현택,NTIS,고려대학교,KCI,고려대학교
나기수,KCI,(주)디자인파크개발
이종관,KCI,성균관대학교
현대진,KCI,성균관대학교
곽노윤,KCI,백석대학교
이태훈,KCI,경희대학교
임수연,KCI,동양대학교
임수연,KCI,경북대학교
하동현,KCI,동국대학교
김성호,KCI,성신여자대학교
김규정,KCI,숭실대학교
구자정,KCI,대전대학교
이유리,KCI,한국교육개발원
마려,KCI,중국 연산대학
하대현,KCI,숙명여자대학교
박경배,KCI,여주대학교
이윤길,KCI,호서대학교,NTIS,호서대학교
조풍연,KCI,영산대학교
이상엽,KCI,삼육대학교
권성호,KCI,한양대학교
박종범,KCI,연세대학교
정남용,KCI,대구교육대학교
이소영,KCI,국민대학교
이소영,KCI,경기대학교
박명옥,KCI,백석대학교
곽태기,KCI,세종대학교
오선애,KCI,경성대학교
나종원,KCI,미래기술연구소
김희준,KCI,동양미래대학교
이태은,KCI,아시아문화개발원
김민,KCI,국민대학교
이원형,KCI,중앙대학교
오원근,NTIS,충북대학교,KCI,충북대학교
강미정,KCI,재단법인 차세대융합기술연구원
전혜현,KCI,아시아문화전당 문화창조원
전혜현,KCI,홍익대학교
강승애,KCI,남서울대학교
심광현,KCI,한국예술종합학교
