285|2004
209|2004
82|2006
45|2008
41|2004
29|2005
26|2007
26|2006
23|2006
20|2006
18|2007
17|2010
14|2007
13|2009
10|2009
10|2006
9|2008
9|2006
8|2005
8|2006
7|2009
6|2007
5|2009
5|2006
4|2008
4|2007
4|2006
4|2005
2|2011
1|2012
1|2006
1|2004
1|2010
1|2003
1|2011
0|2004
0|2010
0|2006
