114|1998
108|1999
73|2001
64|2006
64|1995
64|2001
58|2002
55|2000
54|2006
53|2004
52|2001
48|2002
45|2000
43|2007
39|2008
38|2009
33|2002
30|2002
28|2003
26|2001
23|1997
22|2005
22|2006
21|2005
20|2008
18|2011
16|2001
15|2009
15|2004
15|1999
15|2000
15|2008
14|2005
14|2006
14|2005
14|2000
14|2004
13|2000
13|2000
12|2008
11|2002
10|2005
10|2004
10|2001
10|2004
9|2008
8|2006
7|2002
7|1999
6|2006
6|2004
6|2005
6|2002
5|2008
5|2011
5|2001
5|1971
5|2005
5|2005
5|2006
5|2007
5|1999
5|2008
4|2007
4|2001
4|1999
4|2006
3|2006
3|2008
3|1999
3|2010
3|2006
3|2007
2|2012
2|2008
2|2000
2|2010
2|2004
2|2009
2|1999
2|1992
2|2008
2|2006
2|1997
1|2006
1|2010
1|2011
1|1999
1|2008
1|2004
1|2003
1|2007
1|1998
1|2009
1|2010
1|2001
1|2004
1|1998
1|2005
0|2012
0|2011
0|2011
0|2006
0|2010
0|1995
0|2005
0|2008
0|2002
0|2010
0|2010
0|2011
0|2009
0|2011
0|2011
0|2008
0|2011
0|2004
0|2006
0|1997
0|2010
0|2010
0|2002
0|2010
0|2007
0|2011
0|2010
0|2005
0|2009
0|2010
0|2005
0|2011
0|2011
0|2006
0|2011
