774|2000
277|2001
161|2005
155|1999
112|2008
106|2007
89|1998
83|2003
76|2008
70|2001
67|2005
63|1997
62|1993
46|2009
40|2006
40|2005
39|2006
36|1993
32|2008
32|1997
31|1992
31|2006
30|1997
29|2007
25|1997
24|2008
24|2000
24|2004
23|2006
23|1998
21|1995
20|2004
20|1995
17|2007
16|2008
16|1998
15|2008
14|2011
13|2011
13|2001
12|1996
12|2009
12|1997
12|2007
11|2003
11|2006
10|2008
10|2008
9|2007
9|1999
9|1996
9|2000
9|2002
9|2006
8|2011
8|1998
8|2008
8|2006
6|2011
6|1995
5|2010
5|1992
4|2012
4|2001
4|2009
3|2012
3|2002
3|2007
3|2006
3|2002
2|2003
2|2010
2|2006
2|1995
2|2009
2|2001
2|2006
2|2008
1|2012
1|1995
1|2009
1|2007
1|1995
1|1993
1|1992
1|2006
1|1999
1|1998
1|2006
1|2007
1|2006
1|2006
0|2009
0|1999
0|1995
0|2011
0|1994
0|2002
0|2009
0|2007
