23|2011
13|2005
11|2009
11|2006
9|2008
9|2007
5|2007
5|2009
4|2009
3|2011
3|2009
3|2007
2|2003
2|2011
2|2001
2|2004
1|2011
1|2011
1|2009
1|2004
1|2005
0|2011
0|2012
0|2011
0|2005
0|2009
