68|2003
61|1988
42|1995
40|2000
39|1997
37|2001
37|2005
36|2000
35|2002
35|1997
33|2007
33|2000
31|1995
25|2002
25|1995
24|1986
23|1990
21|2009
20|2002
20|1996
19|2002
18|2009
18|2005
18|1986
16|2009
16|2009
16|1989
16|1996
14|2001
14|2003
13|2005
13|2002
12|2005
12|2001
12|2006
11|2006
11|1997
10|1999
10|2006
9|1995
8|2005
8|2003
8|2005
7|2003
7|1986
7|2010
6|1995
6|2011
6|2007
6|1991
5|1994
5|2005
4|1995
3|2007
3|1998
3|1988
3|2011
3|1997
3|2004
2|1999
2|2006
2|1997
2|2002
2|2011
2|2000
2|2009
2|2002
2|2002
2|1991
2|2001
1|2010
1|1998
1|1996
1|1987
1|2001
1|1998
1|2010
1|1995
1|1994
1|1997
1|2009
1|1996
0|2012
0|1998
0|2011
0|2012
0|2010
0|2010
0|2010
0|2010
0|2012
0|2012
0|2011
0|1998
0|1998
0|2008
0|2012
0|2007
0|1995
0|2010
0|2008
0|2000
0|2011
0|2006
0|2001
0|2009
0|2001
0|2010
0|2009
0|2009
0|2003
0|2007
0|2012
0|2008
0|2008
0|2011
0|1998
0|1997
0|2004
0|2006
0|2010
0|1994
0|1997
0|2010
0|2004
0|1997
0|2001
0|2011
0|2012
0|2011
0|2001
