160|2003
135|2004
91|2001
70|2001
67|2006
60|1999
53|2004
52|2000
50|2002
47|2000
46|1995
40|2003
37|2000
34|2001
33|2001
32|2001
31|1997
28|2006
27|2002
27|2000
24|1998
23|1999
22|2001
22|1998
22|2000
21|2008
21|2004
21|1997
20|1999
20|2003
20|2003
19|2001
19|2004
18|2008
18|1998
17|2003
17|2002
16|1996
16|1998
16|1997
16|2001
16|1995
14|2000
13|2006
13|1997
13|1996
13|2001
13|2004
13|2000
12|2007
12|1998
12|2001
11|2007
11|2006
11|2004
11|2003
11|2003
11|2001
10|2003
10|2000
10|2007
10|2000
9|1994
9|1994
9|2003
9|1999
9|1995
9|2002
9|1998
9|2005
9|1994
8|2004
8|1999
8|1996
7|1994
7|2007
7|2005
7|2007
6|2002
6|2002
6|2007
6|2000
6|2006
6|2002
6|2009
5|2009
5|1992
5|2003
5|1999
5|2001
5|2002
5|2007
5|2003
5|2006
5|2000
5|1997
5|2007
5|2005
4|2010
4|1998
4|2001
4|1998
4|2008
4|1999
4|2005
4|2007
4|2007
4|2002
4|2005
4|2005
4|2008
4|1998
4|2001
3|2011
3|2007
3|1996
3|2010
3|1997
3|2002
3|2010
3|2008
3|2001
3|2005
3|2010
3|2005
3|2004
3|1997
3|2005
3|1996
3|2002
3|1997
3|1999
3|2004
3|2006
3|2003
3|1997
2|2000
2|2005
2|2005
2|2002
2|2008
2|2009
2|2001
2|2008
2|2005
2|2010
2|2005
2|2000
2|2005
2|2004
2|2008
2|1997
2|2005
2|2005
2|2002
2|2003
2|2009
2|2008
2|1997
2|2005
2|2000
2|2008
2|1999
2|1991
2|2004
2|2006
2|2002
2|2002
2|1999
1|2008
1|2004
1|2003
1|2002
1|2012
1|2005
1|1998
1|2001
1|2011
1|2003
1|2011
1|1993
1|2004
1|2009
1|2011
1|2011
1|2007
1|2004
1|2008
1|2002
1|1992
1|2010
1|2002
1|2004
1|2000
1|2008
1|2006
1|2010
1|2001
1|1991
1|1999
0|2011
0|2004
0|2012
0|2010
0|2006
0|2008
0|2010
0|2008
0|2009
0|1995
0|2009
0|2008
0|2012
0|2011
0|2000
0|1990
0|1989
0|2002
0|2001
0|1998
0|2005
0|2011
0|2010
0|1984
0|2005
0|2011
0|2010
0|2008
0|1996
0|1998
0|2007
0|2005
0|1988
0|2010
0|2004
0|2004
0|2009
0|2010
0|2003
0|2008
0|2007
0|1992
0|2004
0|2006
0|2001
0|1995
0|2011
0|2003
0|1998
0|2005
0|1998
0|2009
0|1985
0|1998
0|2011
0|2011
0|1993
0|2007
0|2010
0|2009
0|2005
0|2009
0|2000
