261|2001
174|2004
157|2002
137|1985
113|2001
109|1999
103|2003
99|1996
99|2003
99|2000
87|2001
81|1992
65|1989
64|1999
64|2005
63|1999
62|1998
62|1998
59|1992
59|2000
58|1995
58|1990
57|2006
57|1997
54|1997
53|2009
52|1997
52|2007
51|2009
51|1992
50|1993
48|2001
46|1996
46|2001
45|2008
45|1996
44|1995
43|1999
43|2002
41|2003
41|2000
41|1991
41|1998
41|1993
40|2000
39|1990
39|2002
38|1999
37|2001
37|1999
36|1997
34|2007
33|1984
33|1991
33|1999
33|1983
32|1994
32|1998
31|2002
31|2001
30|1992
30|1999
29|1989
29|1997
28|2009
28|1996
28|1998
27|1996
27|1997
27|1993
27|2005
26|1996
26|2000
26|2000
25|2001
25|1995
23|2000
23|1993
22|2008
22|2001
22|1994
22|1997
22|1999
21|2002
21|1997
21|1997
21|1993
21|2002
20|1984
20|1993
20|1992
20|1999
20|2003
19|1994
19|1994
19|2007
19|2009
19|2004
18|1999
18|1992
17|1996
17|1985
16|2004
16|1999
16|1993
16|2001
16|1997
15|1997
15|1999
15|1998
15|1991
15|2002
15|1986
14|1994
14|1988
14|2003
14|2002
14|2008
13|1991
13|1984
13|2008
13|2000
13|2001
12|2010
12|1991
12|1985
12|2010
12|1990
12|1998
11|2009
11|1994
11|1997
11|2002
10|2009
10|1999
10|2010
10|1996
9|2009
9|2004
9|1988
9|2000
9|1990
9|2008
8|2001
8|2008
8|1997
8|1990
8|2010
7|2003
7|2006
7|2001
7|1994
7|1989
6|2004
6|2001
6|2001
6|2001
6|2003
6|2008
6|2000
6|2006
6|1999
6|1992
6|2000
6|1992
5|2003
5|1992
5|1985
5|2000
5|2005
5|1992
4|1989
4|2010
4|2001
4|1999
4|1980
4|2005
4|2003
4|2005
4|2000
4|1999
4|1984
3|2009
3|2010
3|1981
3|2006
3|2004
3|2002
3|2006
3|2006
3|1985
2|1990
2|2007
2|1979
2|2010
2|1999
2|2009
2|1994
2|1996
2|2004
2|1998
2|1995
1|2000
1|2002
1|2005
1|2009
1|2009
1|2009
1|1997
1|2001
1|2000
1|2005
1|2006
1|2005
1|2009
0|1999
0|2004
0|2000
0|2003
0|1997
0|2007
0|2007
0|2002
0|1997
0|2002
0|2002
0|2011
0|2011
0|1997
0|1991
0|2006
0|1998
0|2005
0|1992
0|2002
0|2003
0|1990
0|2009
0|1997
0|2007
0|2005
0|2011
0|1998
0|2012
0|2012
0|1997
0|2002
0|1998
0|1985
0|2007
0|2011
0|2003
0|2000
0|2000
0|2005
0|2005
0|2005
