45|2007
42|2005
24|2007
17|2003
16|2003
15|2006
12|2007
12|2006
11|2004
10|2010
8|1999
8|2003
6|2005
6|2002
4|2006
4|2000
4|2005
3|2003
3|2001
3|2008
3|2010
2|2003
2|2003
2|2004
2|2004
2|2001
2|2009
1|2006
1|2007
1|2005
1|2000
1|2003
1|2005
1|2011
1|2011
1|2010
1|2010
1|2008
0|2003
0|2003
0|2012
0|2012
0|2008
0|2008
0|2012
0|2005
0|2006
0|2008
0|2005
0|2006
0|2001
0|2006
0|1998
0|1999
0|2001
0|1996
0|1999
0|2005
0|2010
0|2002
0|2011
0|2009
0|2011
0|2010
0|2008
0|2010
0|2011
0|2006
0|2010
0|2010
0|2007
0|2007
0|2009
0|2006
