42|2001
35|1998
24|2004
24|2002
22|2007
19|1997
15|2008
15|2003
14|2000
14|2003
12|2006
12|2006
11|2007
11|2008
9|2008
9|2009
8|2010
6|2009
5|2009
5|2008
5|2010
4|2009
4|1998
4|2011
4|2000
4|2001
4|2010
3|2010
3|2007
3|2011
3|2009
3|2008
3|2008
2|2010
2|2010
2|2005
2|1994
2|2006
2|2009
2|2000
1|2009
1|2010
1|2011
1|2007
1|2006
1|1998
1|2007
1|2007
1|2011
1|2002
1|2003
1|2005
0|2012
0|2012
0|2012
0|2008
0|1996
0|2009
0|1999
0|2002
0|2006
0|2010
0|2011
0|2009
0|2010
0|2011
0|2006
0|1999
0|2011
0|2007
0|2010
0|2010
0|2011
0|2011
0|2007
0|2008
0|2003
0|1999
0|2009
0|2011
0|2002
0|2008
0|1998
0|2001
0|1996
0|2012
0|2010
0|2011
0|1995
0|2007
0|2005
0|2011
0|2011
0|1997
0|2010
0|2010
0|2003
0|2009
0|2010
0|2008
0|2010
0|2010
