61|2008
29|2006
28|2007
26|2009
25|2010
22|2008
15|2009
15|2008
14|2006
13|2008
13|2007
12|2005
11|2008
10|2007
10|2007
9|2007
7|2009
5|2011
4|2010
4|2008
4|2010
4|2007
3|2011
3|2007
3|2005
3|2005
3|2007
2|2011
2|2007
2|2007
2|2010
2|2008
1|2011
1|2011
1|2008
1|2011
1|2011
1|2007
1|2008
0|2012
0|2012
0|2012
0|2007
0|2010
0|2006
0|2008
0|2008
0|2009
0|2009
0|2007
0|2007
0|2007
0|2007
0|2006
0|2007
0|2007
0|2005
0|2008
0|2008
0|2008
0|2008
0|2008
0|2011
0|2007
0|2005
0|2008
0|2006
0|2008
0|2006
0|2008
0|2007
0|2005
0|2005
0|2007
0|2008
