623|2001
399|1993
279|1995
174|1999
173|2001
146|1996
140|2000
137|1998
119|2002
111|1994
111|1995
104|2005
101|2000
99|1996
98|1994
93|1999
88|2007
79|1999
79|2003
76|1988
74|2005
73|1990
72|1990
68|2003
64|1995
59|1995
59|2003
59|2000
55|1989
55|2008
54|1994
53|1996
52|1995
52|1995
51|2009
50|1993
48|1997
48|2003
47|2009
44|2001
43|2006
43|1994
40|2002
39|2001
38|1993
36|2008
36|1994
33|1996
33|1998
33|1994
32|1995
31|1999
30|1997
26|1995
25|1995
25|1992
25|2003
24|1991
24|1993
24|2002
23|2011
23|2003
23|2008
22|2009
22|1999
22|2006
22|2000
21|2005
21|1997
20|1996
19|1992
19|2002
19|1997
19|2008
18|1992
18|2009
17|1988
17|2001
17|2003
16|1995
16|1990
16|2000
16|1998
16|2006
15|2002
15|2004
14|2007
14|2007
14|2010
14|1995
14|2002
14|1997
13|1994
13|2011
13|2010
13|2001
13|2006
13|2002
13|2008
13|2000
13|2000
12|1984
12|2002
12|1994
12|2009
11|1992
11|1984
11|2011
11|2004
11|2010
11|2006
11|2004
10|2003
10|2004
10|2009
10|2008
10|2004
10|1998
10|2001
10|2004
10|2006
10|2000
9|2011
9|1992
9|2002
9|1997
9|1989
8|2009
8|1777
8|1997
8|2002
8|1997
8|2007
8|2005
7|1996
7|1993
7|1992
7|2008
7|2005
6|1996
6|1993
6|2010
6|2004
6|2010
6|2007
6|2006
5|1987
5|2003
5|1999
5|2011
5|2011
5|2010
5|2009
5|2008
5|2001
5|1998
5|2001
4|2009
4|2005
4|2002
4|2006
4|1998
4|1997
4|2002
4|2006
4|1999
3|1996
3|1996
3|1993
3|2007
3|1995
3|2008
3|2004
3|2007
3|2000
2|2009
2|1991
2|1993
2|2011
2|2003
2|2007
2|2005
2|2009
2|2002
1|1997
1|1995
1|1993
1|1999
1|2011
1|2007
1|2003
1|2005
0|2012
0|2006
0|2012
0|2012
0|2012
0|1988
0|2008
0|1990
0|2008
0|1993
0|1984
0|1996
0|2008
0|1990
0|2012
0|2002
0|1988
0|1996
0|2008
0|2008
0|2008
0|2008
0|2003
0|2010
0|2008
0|2004
0|1994
0|2006
0|2002
0|1999
0|2004
0|1998
0|2010
0|2003
0|2002
0|2002
0|2008
0|2001
0|2002
0|2006
0|2008
0|1997
0|1995
0|2011
0|2005
0|2001
0|1998
0|2012
0|2008
0|2009
0|2011
0|2005
0|1999
0|2009
0|1975
