408|1989
226|2002
140|1986
127|2001
93|1999
76|1999
75|1989
75|1993
68|2004
68|2002
65|1999
64|1994
61|2002
56|2009
52|1995
52|1990
50|1999
50|2004
47|2007
47|1993
45|2002
44|2003
38|2008
36|2007
36|1996
35|2006
34|2010
33|2010
33|2004
31|1991
29|2007
27|2009
26|2006
24|2000
23|2006
22|2010
21|2009
19|2005
17|2010
16|2007
16|2010
13|2009
11|2009
11|1993
10|2010
10|2011
8|2006
7|2009
6|2010
6|1993
3|1989
3|2011
2|2012
2|1995
2|2001
1|2012
1|2005
1|2011
1|2011
0|2012
0|1989
0|2012
0|2012
0|2011
0|2006
0|1988
0|2009
0|1996
