81|2005
41|2005
41|2005
40|2005
26|2010
26|2007
19|2006
17|2007
13|2008
11|2009
10|2008
8|2008
7|2009
5|2006
4|2009
2|2010
2|2008
2|2006
1|2004
1|2010
1|2007
1|2007
0|2004
0|2010
0|2008
0|2009
0|2005
0|2005
0|2011
