83|2006
80|2005
59|2005
54|2008
40|2004
40|2006
18|2007
18|2005
15|2010
13|2010
12|2009
11|2002
10|2007
8|2008
8|2007
7|2011
7|2010
7|2007
5|2009
5|2008
5|2010
5|2007
4|2008
4|2009
4|2006
4|2004
3|2011
3|2007
3|2004
3|2007
2|2008
2|2009
1|2011
1|2011
1|2010
1|2010
1|2006
1|2009
1|1999
1|2011
1|2010
1|2011
1|2007
1|2007
1|2010
0|2012
0|2012
0|2012
0|2012
0|2012
0|2012
0|2001
0|2010
0|2004
0|2009
0|2004
0|2010
0|1999
0|2007
0|2003
0|2004
0|2011
0|2011
0|2011
0|2009
0|2000
0|2005
0|2006
0|2004
0|2001
0|2007
0|2005
0|1999
0|2009
0|2010
0|2011
0|2007
0|2005
0|2011
0|2006
0|2005
