386|1998
224|2004
142|1990
137|1996
128|1994
124|1996
123|1995
121|2006
120|1980
111|2002
107|2002
104|1988
101|1967
96|1987
95|1990
94|1978
90|1988
89|2001
87|1990
84|1995
84|1997
84|1993
79|1999
78|1994
76|1998
74|1999
74|1988
73|2002
72|1993
70|1989
67|1992
67|1978
63|1968
60|2002
60|1994
60|2006
60|1995
59|1999
59|1999
58|1996
57|2002
57|2002
56|1982
55|2003
54|1990
54|1981
54|2001
53|1986
52|2000
52|2007
51|2000
51|2002
48|1998
48|1992
48|1987
47|1973
46|1968
45|2005
45|1996
44|1998
43|1989
42|1996
42|1993
40|2002
40|2004
39|1988
37|2007
37|1978
37|1985
35|1993
35|1984
34|1993
34|1993
33|2006
32|1995
32|2005
32|1996
31|1980
30|2005
30|2005
29|1990
29|1982
28|2007
28|1965
28|1966
28|1974
28|2004
28|1976
27|1999
27|1994
26|1979
26|1990
25|2004
24|2004
24|2006
23|1992
23|2007
23|1990
22|1978
22|1971
22|1981
21|2003
21|1985
21|1988
21|1998
21|1993
21|2005
20|2008
20|1977
20|2006
20|1989
18|1988
18|1996
18|2006
18|1992
17|1968
16|2005
16|1981
16|2006
16|2008
16|1990
16|1983
16|2001
16|2005
15|1981
15|2000
15|2001
14|1973
14|2005
14|1994
14|1997
13|2006
13|1978
13|1997
13|2008
13|1999
12|2009
12|2008
12|1995
12|2006
12|1988
12|1990
12|1998
11|1974
11|1994
11|1997
11|2009
10|1988
10|2009
10|2009
10|2008
10|2000
9|1992
9|2010
9|2000
9|1996
8|1982
8|1989
8|1982
8|2009
8|1986
8|2009
7|2010
7|2003
7|1993
7|2003
6|2003
6|2010
6|1979
6|2011
6|1977
6|1987
6|2009
6|1998
6|2007
5|2009
5|1982
5|2000
4|2010
4|1973
4|1979
4|1972
4|1998
4|1977
4|1982
4|1992
4|1988
4|2006
3|2002
3|1998
3|1992
3|2011
2|1988
2|2011
2|2011
2|1992
2|1980
2|1990
1|2011
1|2002
1|2005
1|1977
1|1990
1|2008
0|2012
0|1976
0|1984
0|1986
0|2005
0|2011
0|2009
0|2011
0|2012
0|1988
0|1999
0|1992
0|1994
0|2011
0|2004
0|1984
0|1982
0|1984
0|1998
0|1988
0|2004
0|2002
0|2002
0|1998
0|1979
0|2006
0|2011
0|2003
0|1988
0|2012
0|2003
0|1999
0|1998
0|2005
0|2001
0|2001
0|2011
0|2001
0|2001
0|2012
0|2007
0|2001
0|2012
0|2001
