28|2010
24|2008
22|2008
20|2010
18|2009
17|2010
12|2006
11|2011
11|2010
10|2006
8|2011
6|2009
4|2011
4|2011
0|2010
0|2012
0|2012
0|2010
0|2011
0|2010
