365|1991
254|2009
86|2002
80|1990
65|1996
58|1993
55|2007
48|2000
42|1991
40|1995
31|2007
30|2008
29|1998
27|1993
26|1999
25|1999
22|1996
21|2003
21|1996
20|2009
20|1996
19|2007
18|1983
17|1973
15|1974
14|1975
14|1998
13|1974
12|2001
12|2002
12|1993
12|1995
11|2009
10|2009
10|2007
9|1990
8|2000
7|1992
6|2007
6|2007
5|2003
5|1992
5|2004
4|1997
3|2007
3|1992
3|2010
3|2004
3|2007
2|2000
2|1998
2|2001
2|1984
2|2007
2|1997
2|1997
2|1982
2|1980
2|1993
1|1999
1|2009
1|1994
1|2001
0|2010
0|2011
0|1971
0|2002
0|2005
0|2007
0|1999
0|1982
0|2011
0|1992
0|1999
